searge,name,side,desc
func_82877_b,setPlayerWalkSpeed,0,
func_82879_c,sendSettingsToServer,0,
func_82883_a,getUnicodeFlag,0,
func_82889_a,getBatSize,0,
func_83015_S,getCurrentDate,2,
func_85029_a,addEntityCrashInfo,2,
func_85030_a,playSound,2,
func_85031_j,hitByEntity,2,
func_85032_ar,isEntityInvulnerable,2,
func_85033_bc,collideWithNearbyEntities,2,
func_85034_r,setArrowCountInEntity,2,
func_85035_bI,getArrowCountInEntity,2,
func_85036_m,setCombatTask,2,
func_85039_t,addScore,2,
func_85040_s,setScore,2,
func_85052_h,getThrower,2,
func_85054_d,searchForOtherItemsNearby,2,
func_85055_a,makeCrashReport,2,
func_85056_g,getCategory,2,
func_85057_a,makeCategoryDepth,2,
func_85058_a,makeCategory,2,
func_85069_a,firstTwoElementsOfStackTraceMatch,2,
func_85070_b,trimStackTraceEntriesFromBottom,2,
func_85071_a,getLocationInfo,2,
func_85072_a,appendToStringBuilder,2,
func_85073_a,getPrunedStackTrace,2,
func_85093_e,renderArrowsStuckInEntity,0,
func_85094_b,renderDebugBoundingBox,0,
func_85102_a,playSoundToNearExcept,2,
func_85118_a,addToCrashReport,2,
func_85144_b,getCacheSizes,2,
func_85151_d,getLowerChestInventory,2,
func_85156_a,removeTask,2,
func_85157_q,isAdventureModeExempt,2,
func_85158_p,setAdventureModeExempt,2,
func_85173_a,playSoundToNearExcept,2,
func_85176_s,getDefaultTeleporter,2,
func_85181_a,getRandomModelBox,0,
func_85182_a,sameToolAndBlock,0,
func_85187_a,drawString,0,
func_85188_a,makePortal,2,
func_85189_a,removeStalePortalLocations,2,
func_90010_a,isPartOfLargeChest,2,
func_90011_a,createChild,2,
func_90013_b,getDyeFromFleeceColor,2,
func_90014_a,getDyeBasedOnParents,2,
func_90019_g,applyRenderColor,0,
func_90020_K,getLimitFramerate,0,
func_90022_d,getListOfPlayers,2,
func_90033_f,canLoadWorld,0,
func_90035_a,getClassFromID,2,
func_90036_a,getFireAspectModifier,2,
func_90999_ad,canRenderOnFire,0,
func_92015_f,closeScreenNoPacket,0,
func_92034_a,createParticle,0,
func_92035_a,createBall,0,
func_92036_a,createBurst,0,
func_92038_a,createShaped,0,
func_92043_f,setTwinkle,0,
func_92044_a,setColour,0,
func_92045_e,setTrail,0,
func_92046_g,setFadeColour,0,
func_92058_a,setEntityItemStack,2,
func_92059_d,getEntityItem,2,
func_92085_d,getIsBlank,2,
func_92087_a,causeThornsDamage,2,
func_92088_a,makeFireworks,0,
func_92089_a,canApply,2,
func_92093_a,getFireTimeForEntity,2,
func_92097_a,negateDamage,2,
func_92103_a,addRecipe,2,
func_92111_a,getEnchantedItemStack,2,
func_92115_a,addEnchantment,2,
func_92116_a,addEnchantmentBooksToList,0,
func_94041_b,isItemValidForSlot,2,
func_94053_h,nextTextureIndexX,0,
func_94056_bM,hasCustomNameTag,2,
func_94057_bL,getCustomNameTag,2,
func_94058_c,setCustomNameTag,2,
func_94059_bO,getAlwaysRenderNameTagForRender,0,
func_94061_f,setAlwaysRenderNameTag,2,
func_94062_bN,getAlwaysRenderNameTag,2,
func_94065_a,drawTexturedModelRectFromIcon,0,
func_94083_c,getTntPlacedBy,2,
func_94085_r,getDefaultDisplayTileOffset,2,
func_94086_l,setDisplayTileOffset,2,
func_94087_l,getMinecartType,2,
func_94090_a,createMinecart,2,
func_94092_k,setDisplayTileData,2,
func_94095_a,killMinecart,2,
func_94096_e,setHasDisplayTile,2,
func_94097_p,getDefaultDisplayTileData,2,
func_94098_o,getDisplayTileData,2,
func_94099_q,getDisplayTileOffset,2,
func_94100_s,hasDisplayTile,2,
func_94101_h,applyDrag,2,
func_94103_c,explodeCart,2,
func_94105_c,ignite,2,
func_94107_f,setMinecartPowered,2,
func_94108_c,isMinecartPowered,2,
func_94128_d,getSlotsForFace,2,
func_94140_a,registerDestroyBlockIcons,0,
func_94143_a,updateIcons,0,
func_94148_a,renderItemOverlayIntoGUI,0,
func_94149_a,renderIcon,0,
func_94178_a,updateIcons,0,
func_94182_a,addSlot,0,
func_94183_a,getStitchHolder,0,
func_94184_a,getAllStitchSlots,0,
func_94185_c,getOriginY,0,
func_94186_b,getOriginX,0,
func_94194_d,rotate,0,
func_94195_e,isRotated,0,
func_94196_a,setNewDimension,0,
func_94197_a,getWidth,0,
func_94199_b,getHeight,0,
func_94206_g,getMinV,0,
func_94207_b,getInterpolatedV,0,
func_94209_e,getMinU,0,
func_94210_h,getMaxV,0,
func_94211_a,getIconWidth,0,
func_94212_f,getMaxU,0,
func_94214_a,getInterpolatedU,0,
func_94215_i,getIconName,0,
func_94216_b,getIconHeight,0,
func_94217_a,copyFrom,0,
func_94219_l,updateAnimation,0,
func_94241_a,updateCompass,0,
func_94245_a,registerIcon,0,
func_94248_c,updateAnimations,0,
func_94277_a,bindTexture,0,
func_94305_f,doStitch,0,
func_94309_g,getStichSlots,0,
func_94310_b,allocateSlot,0,
func_94311_c,expandAndAllocateSlot,0,
func_94520_b,isKeyTranslated,2,
func_94522_b,canTranslate,2,
func_94525_a,computeStackSize,2,
func_94526_b,calcRedstoneFromInventory,2,
func_94527_a,canAddItemToSlot,2,
func_94528_d,isValidDragMode,2,
func_94529_b,extractDragMode,2,
func_94531_b,canDragIntoSlot,2,
func_94532_c,getDragEvent,2,
func_94533_d,resetDrag,2,
func_94539_a,setExplosionSource,2,
func_94540_d,setExplosion,2,
func_94541_c,isExplosion,2,
func_94560_a,getDamageSrc,2,
func_94572_D,getStrongestIndirectPower,2,
func_94574_k,getIndirectPowerOutput,2,
func_94576_a,getEntitiesWithinAABBExcludingEntity,2,
func_94577_B,getBlockPowerInput,2,
func_94581_a,registerIcons,0,
func_94599_c,getItemIconForUseDuration,0,
func_94602_b,getBackgroundIcon,0,
func_94608_d,getItemSpriteNumber,0,
func_94613_c,getExplosivePlacedBy,2,
func_94901_k,getSpriteNumber,0,
func_96092_aw,isPushedByWater,2,
func_96094_a,setMinecartName,2,
func_96095_a,onActivatorRailPass,2,
func_96096_ay,isIgnited,2,
func_96107_aA,getXPos,2,
func_96108_aC,getZPos,2,
func_96109_aB,getYPos,2,
func_96110_f,setBlocked,2,
func_96111_ay,getBlocked,2,
func_96120_a,setEquipmentDropChance,2,
func_96122_a,canAttackPlayer,2,
func_96123_co,getWorldScoreboard,2,
func_96124_cp,getTeam,2,
func_96125_a,displayGUIHopperMinecart,2,
func_96136_a,renderScoreboard,0,
func_96290_a,isBlockProtected,2,
func_96296_a,getValidValues,2,
func_96297_d,getFriendlyName,2,
func_96298_a,getFormattingCode,2,
func_96300_b,getValueByName,2,
func_96301_b,isFancyStyling,2,
func_96302_c,isColor,2,
func_96332_d,getPlayerName,2,
func_96333_a,joinNiceStringFromCollection,2,
func_96441_U,getScoreboard,2,
func_96443_a,setWorldScoreboard,0,
func_96449_a,renderOffsetLivingLabel,0,
func_96457_a,matchesScoreboardCriteria,2,
func_96508_e,getTeam,2,
func_96509_i,getPlayersTeam,2,
func_96511_d,removeTeam,2,
func_96512_b,removePlayerFromTeam,2,
func_96514_c,getScoreObjectives,2,
func_96517_b,getObjectiveDisplaySlot,2,
func_96518_b,getObjective,2,
func_96523_a,broadcastTeamCreated,2,
func_96524_g,removePlayerFromTeams,2,
func_96525_g,getTeams,2,
func_96526_d,getObjectiveNames,2,
func_96527_f,createTeam,2,
func_96529_a,getValueFromObjective,2,
func_96530_a,setObjectiveInDisplaySlot,2,
func_96531_f,getTeamNames,2,
func_96534_i,getSortedScores,2,
func_96535_a,addScoreObjective,2,
func_96537_j,getObjectiveDisplaySlotNumber,2,
func_96538_b,broadcastTeamRemoved,2,
func_96539_a,getObjectiveInDisplaySlot,2,
func_96559_d,getFrontOffsetY,2,
func_96631_a,attemptDamageItem,2,
func_96636_a,getName,2,
func_96637_b,isReadOnly,2,
func_96646_b,decreaseScore,2,
func_96647_c,setScorePoints,2,
func_96649_a,increseScore,2,
func_96650_f,getScoreScoreboard,2,
func_96652_c,getScorePoints,2,
func_96653_e,getPlayerName,2,
func_96660_a,setAllowFriendlyFire,2,
func_96661_b,getRegisteredName,2,
func_96662_c,setNameSuffix,2,
func_96663_f,getColorSuffix,2,
func_96664_a,setTeamName,2,
func_96665_g,getAllowFriendlyFire,2,
func_96666_b,setNamePrefix,2,
func_96667_a,formatPlayerName,2,
func_96668_e,getColorPrefix,2,
func_96670_d,getMembershipCollection,2,
func_96678_d,getDisplayName,2,
func_96679_b,getName,2,
func_96680_c,getCriteria,2,
func_96681_a,setDisplayName,2,
func_96682_a,getScoreboard,0,
func_98034_c,isInvisibleToPlayer,0,
func_98035_c,writeMountToNBT,2,
func_98042_n,setTransferTicker,2,
func_98043_aE,canTransfer,2,
func_98052_bS,canPickUpLoot,2,
func_98053_h,setCanPickUpLoot,2,
func_98054_a,setScaleForAge,2,
func_98055_j,setScale,2,
func_98150_a,getAtlasSprite,0,
func_98152_d,getAllUsernames,2,
func_98179_a,computeLightValue,2,
func_98265_a,spawnEntity,2,
func_98266_d,getSpawnerZ,2,
func_98268_b,setDelayToMin,2,
func_98269_i,getRandomEntity,2,
func_98270_a,readFromNBT,2,
func_98271_a,getSpawnerWorld,2,
func_98272_a,setEntityName,2,
func_98273_j,resetTimer,2,
func_98274_c,getSpawnerY,2,
func_98275_b,getSpawnerX,2,
func_98276_e,getEntityNameToSpawn,2,
func_98277_a,setRandomEntity,2,
func_98278_g,updateSpawner,2,
func_98279_f,isActivated,2,
func_98280_b,writeToNBT,2,
func_98281_h,getEntityToRender,0,
func_98300_b,setSeeFriendlyInvisiblesEnabled,2,
func_98306_d,readGlyphSizes,0,
func_99999_d,run,0,
